NFORM,CLANGUE,XLIB,DCREATION,DMAJ,XUSER,UPDATED_BY,MODULE_MF,SIGN_MF
PEIMP01,5,PRINT PARAMETERS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEMKT01,1,MARKET,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEMKT01,2,MARKET,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEMKT01,3,MARKET,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEMKT01,4,MARKET,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEMKT01,5,MARKET,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPAR01,1,PARAMETERS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPAR01,2,PARAMETERS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPAR01,3,PARAMETERS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPAR01,4,PARAMETERS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPAR01,5,PARAMETERS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI01,1,INJECT PRICES - RETRIEVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI01,2,INJECT PRICES - RETRIEVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI01,3,INJECT PRICES - RETRIEVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI01,4,INJECT PRICES - RETRIEVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI01,5,INJECT PRICES - RETRIEVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI03,1,TREATMENTS HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI03,2,TREATMENTS HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI03,3,TREATMENTS HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI03,4,TREATMENTS HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI03,5,TREATMENTS HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI04,1,PRICE COMPARISON,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI04,2,PRICE COMPARISON,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI04,4,PRICE COMPARISON,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI04,5,PRICE COMPARISON,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI05,1,INJECT PRICES IN MULTIFONDS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI05,3,INJECT PRICES IN MULTIFONDS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI05,4,INJECT PRICES IN MULTIFONDS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI05,5,INJECT PRICES IN MULTIFONDS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI06,1,PRICE COMPARISION,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI06,3,PRICE COMPARISION,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI06,4,PRICE COMPARISION,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEPRI06,5,PRICE COMPARISION,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEQUA01,2,IDENTIFICATION QUALITY CODE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEQUA01,3,IDENTIFICATION QUALITY CODE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEQUA01,4,IDENTIFICATION QUALITY CODE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEQUA01,5,IDENTIFICATION QUALITY CODE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESCR01,1,SCRUBBING DECISION TABLE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESCR01,2,SCRUBBING DECISION TABLE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESCR01,3,SCRUBBING DECISION TABLE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESCR01,5,SCRUBBING DECISION TABLE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESES01,1,SESSIONS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESES01,2,SESSIONS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESES01,3,SESSIONS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESES01,5,SESSIONS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESRB01,1,SCRUBBING REPORT AND PURGE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESRB01,3,SCRUBBING REPORT AND PURGE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESRB01,4,SCRUBBING REPORT AND PURGE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESRB01,5,SCRUBBING REPORT AND PURGE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESTL01,1,STALE PRICE REPORT,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESTL01,3,STALE PRICE REPORT,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESTL01,4,STALE PRICE REPORT,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PESTL01,5,STALE PRICE REPORT,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PETRK01,2,TRACKER SPREAD,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PETRK01,3,TRACKER SPREAD,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PETRK01,4,TRACKER SPREAD,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PETRK02,1,TRACKER SPREAD HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PETRK02,2,TRACKER SPREAD HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PETRK02,4,TRACKER SPREAD HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PETRK02,5,TRACKER SPREAD HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEUNI01,1,SECURITY TYPE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEUNI01,2,SECURITY TYPE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEUNI01,4,SECURITY TYPE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEUNI01,5,SECURITY TYPE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEUNI02,1,HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEUNI02,3,HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEUNI02,4,HISTORICAL,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEFUT01,1,FUTURE DESCRIPTIVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEFUT01,2,FUTURE DESCRIPTIVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEFUT01,3,FUTURE DESCRIPTIVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEFUT01,5,FUTURE DESCRIPTIVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEOPT00,1,OPTIONS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEOPT00,2,OPTIONS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEOPT00,4,OPTIONS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEOPT00,5,OPTIONS,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEOPT01,2,OPTION DESCRIPTIVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEOPT01,3,OPTION DESCRIPTIVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEOPT01,4,OPTION DESCRIPTIVE,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEACT01,1,PRICE VARIATION,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
PEACT01,2,PRICE VARIATION,Mar-16-2013 ,Mar-17-2013 ,FND,MANINTF,PA01,
FDEXC02,1,EXCEPTION THRESHOLD PARAM.,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,STDM,MFffyz6dussv9qaaof3bu7650y4nre
FDEXC02,3,EXCEPTION THRESHOLD PARAM. ,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,STDM,MFffyz6dussv9qaaof3bu7650y4nre
FDEXC02,5,EXCEPTION THRESHOLD PARAM. ,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,STDM,MFffyz6dussv9qaaof3bu7650y4nre
FDEXC01,2,EXCEPTION MONITOR DETS. ,Mar-16-2013 ,Mar-17-2013 ,AMS,MANINTF,EXMT,MFkmkrfboaq297nd1ybladavlqfv3e
FDEXC01,3,EXCEPTION MONITOR DETS. ,Mar-16-2013 ,Mar-17-2013 ,AMS,MANINTF,EXMT,MFkmkrfboaq297nd1ybladavlqfv3e
FDEXC01,4,EXCEPTION MONITOR DETS. ,Mar-16-2013 ,Mar-17-2013 ,AMS,MANINTF,EXMT,MFkmkrfboaq297nd1ybladavlqfv3e
FDEXC01,5,EXCEPTION MONITOR DETS. ,Mar-16-2013 ,Mar-17-2013 ,AMS,MANINTF,EXMT,MFkmkrfboaq297nd1ybladavlqfv3e
FEPTF04,3,ACCOUNTING DATE FOR FUND,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF04,4,ACCOUNTING DATE FOR FUND,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEACT21,1,SUB.\REDEM. ORDER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEACT21,2,SUB.\REDEM. ORDER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEACT21,3,SUB.\REDEM. ORDER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEACT21,4,SUB.\REDEM. ORDER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEACT21,5,SUB.\REDEM. ORDER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FESWI02,1,IRS TRANSACTION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FESWI02,2,IRS TRANSACTION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FESWI02,4,IRS TRANSACTION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FESWI02,5,IRS TRANSACTION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEDEP02,1,REPO DEPOSIT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEDEP02,2,REPO DEPOSIT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEDEP02,3,REPO DEPOSIT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEDEP02,4,REPO DEPOSIT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETDP07,1,CALL DEPOSIT LIST CHG AMOUNT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETDP07,3,CALL DEPOSIT LIST CHG AMOUNT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETDP07,4,CALL DEPOSIT LIST CHG AMOUNT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETDP08,1,CALL DEPOSIT MODIFICATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETDP08,2,CALL DEPOSIT MODIFICATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETDP08,3,CALL DEPOSIT MODIFICATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETDP08,5,CALL DEPOSIT MODIFICATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOU04,2,DIVIDEND ANNOUNCEMENT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,FEIN,MF4cpmv6vgjtjbxzgkyad73e9g0iob
FECOU04,4,DIVIDEND ANNOUNCEMENT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,FEIN,MF4cpmv6vgjtjbxzgkyad73e9g0iob
FECOU04,5,DIVIDEND ANNOUNCEMENT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,FEIN,MF4cpmv6vgjtjbxzgkyad73e9g0iob
FEPRM08,1,HALF-AUTOMATIC GENERATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPRM08,3,HALF-AUTOMATIC GENERATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPRM08,4,HALF-AUTOMATIC GENERATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPRM08,5,HALF-AUTOMATIC GENERATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOM04,1,COMMISSION TABLE,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOM04,3,COMMISSION TABLE,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOM04,4,COMMISSION TABLE,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOM04,5,COMMISSION TABLE,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEMDR02,1,DOLLAR ROLL TRANSACTION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,USMO,MF6ksnmw4nr6pamfzqomlkbvu8gl41
FEMDR02,4,DOLLAR ROLL TRANSACTION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,USMO,MF6ksnmw4nr6pamfzqomlkbvu8gl41
FEMDR02,5,DOLLAR ROLL TRANSACTION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,USMO,MF6ksnmw4nr6pamfzqomlkbvu8gl41
FEMBS03,2,MBS TRANSACTIONS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,FEIN,MFw3sger8n18tq229qwoc5qj52rhqr
FEMBS03,4,MBS TRANSACTIONS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,FEIN,MFw3sger8n18tq229qwoc5qj52rhqr
FEMBS03,5,MBS TRANSACTIONS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,FEIN,MFw3sger8n18tq229qwoc5qj52rhqr
FEPTF02,2,FUND DETAIL,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF02,4,FUND DETAIL,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF02,5,FUND DETAIL,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEFEV01,1,FORWARD EXCHANGE VALUATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEFEV01,2,FORWARD EXCHANGE VALUATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEFEV01,3,FORWARD EXCHANGE VALUATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEFEV01,4,FORWARD EXCHANGE VALUATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEFEV01,5,FORWARD EXCHANGE VALUATION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FENAV52,2,CALENDAR,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FENAV52,3,CALENDAR,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF06,1,MULTI CURRENCY DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF06,2,MULTI CURRENCY DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF06,3,MULTI CURRENCY DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF06,5,MULTI CURRENCY DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEGMU01,1,MULTI CLASS GROUP DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEGMU01,2,MULTI CLASS GROUP DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEGMU01,3,MULTI CLASS GROUP DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEGMU01,4,MULTI CLASS GROUP DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEGMU01,5,MULTI CLASS GROUP DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF12,1,MAN COS DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF12,4,MAN COS DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF12,5,MAN COS DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF07,1,USER DEFINABLE TEXT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF07,3,USER DEFINABLE TEXT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF07,4,USER DEFINABLE TEXT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF07,5,USER DEFINABLE TEXT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF08,2,PORTFOLIO MANAGER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,MMMO,MFep20y2yub81ezv1nwrrzx0ml8gtz
FEPTF08,3,PORTFOLIO MANAGER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,MMMO,MFep20y2yub81ezv1nwrrzx0ml8gtz
FEPTF08,5,PORTFOLIO MANAGER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,MMMO,MFep20y2yub81ezv1nwrrzx0ml8gtz
FEPTF09,1,POOLING,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,POOL,
FEPTF09,3,POOLING,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,POOL,
FEPTF09,4,POOLING,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,POOL,
FEPTF13,2,SEGMENT AND MASTER FUND LINK,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,SGFD,MFootpioifsz3qztotz521j219btyz
FEPTF13,4,SEGMENT AND MASTER FUND LINK,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,SGFD,MFootpioifsz3qztotz521j219btyz
FEPTF16,1,WORKING DAYS MANAGEMENT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,FRMO,
FEPTF16,2,WORKING DAYS MANAGEMENT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,FRMO,
FEPTF16,5,WORKING DAYS MANAGEMENT,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,FRMO,
FEPTF20,1,FCPE MANAGER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF20,3,FCPE MANAGER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF20,4,FCPE MANAGER,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF21,1,FUND TEMPLATE,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF21,2,FUND TEMPLATE,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF21,4,FUND TEMPLATE,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF21,5,FUND TEMPLATE,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF22,2,LEGAL HOLIDAYS BY FUND,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF22,3,LEGAL HOLIDAYS BY FUND,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEPTF22,4,LEGAL HOLIDAYS BY FUND,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR03,1,CORRESPONDENT IDS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR03,2,CORRESPONDENT IDS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR03,3,CORRESPONDENT IDS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR03,5,CORRESPONDENT IDS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR04,1,CENTRAL REGISTER ADDRESS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR04,2,CENTRAL REGISTER ADDRESS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR04,3,CENTRAL REGISTER ADDRESS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR04,4,CENTRAL REGISTER ADDRESS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR04,5,CENTRAL REGISTER ADDRESS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR05,1,SPREAD DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR05,2,SPREAD DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR05,3,SPREAD DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR05,4,SPREAD DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR05,5,SPREAD DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR06,1,CORRESPONDANT ACCOUNTS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR06,3,CORRESPONDANT ACCOUNTS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR06,4,CORRESPONDANT ACCOUNTS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR06,5,CORRESPONDANT ACCOUNTS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR07,1,CORRESPONDENT GUARANTORS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR07,2,CORRESPONDENT GUARANTORS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR07,3,CORRESPONDENT GUARANTORS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR07,4,CORRESPONDENT GUARANTORS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR07,5,CORRESPONDENT GUARANTORS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR08,1,CORRESPONDENT CUSTODIAN,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR08,2,CORRESPONDENT CUSTODIAN,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR08,3,CORRESPONDENT CUSTODIAN,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR08,4,CORRESPONDENT CUSTODIAN,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR08,5,CORRESPONDENT CUSTODIAN,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR09,1,CORRESPONDENT ACCOUNTS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR09,3,CORRESPONDENT ACCOUNTS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR09,4,CORRESPONDENT ACCOUNTS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR09,5,CORRESPONDENT ACCOUNTS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR11,1,CORRESPONDENT ADDRESS LIST,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR11,2,CORRESPONDENT ADDRESS LIST,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR11,3,CORRESPONDENT ADDRESS LIST,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR11,4,CORRESPONDENT ADDRESS LIST,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR11,5,CORRESPONDENT ADDRESS LIST,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR12,1,CORRESPONDENT MGT. COMPANY,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR12,2,CORRESPONDENT MGT. COMPANY,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR12,3,CORRESPONDENT MGT. COMPANY,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR12,4,CORRESPONDENT MGT. COMPANY,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FECOR12,5,CORRESPONDENT MGT. COMPANY,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEMUT01,2,MESSAGES,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FEMUT01,4,LISTE DES CODES UTILISATEURS,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETAX02,1,TAX TABLE LIST,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETAX02,3,TAX TABLE LIST,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETAX02,4,TAX TABLE LIST,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETAX02,5,TAX TABLE LIST,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETAX03,2,TAX TABLE DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETAX03,3,TAX TABLE DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
FETAX03,5,TAX TABLE DEFINITION,Mar-16-2013 ,Mar-16-2013 ,AMS,MANINTF,PA01,
